-> existing name differs properly for Dipsacus laciniatus: iNat 'Štetka Laločnatá' vs provided 'štetka úkrojkatá'.
-> existing name differs properly for Dipsacus strigosus: iNat 'Štetôčka Srstnatá' vs provided 'štetka štetinatá'.
-> existing name differs properly for Doronicum clusii: iNat 'Kamzičník Chlpatý' vs provided 'kamzičník Clusiov'.
-> existing name differs properly for Draba fladnizensis: iNat 'Chudôbka Bledožltá' vs provided 'chudôbka flattnitzská'.
-> existing name differs properly for Draba spathulata: iNat 'Chudôbka Jarná' vs provided 'chudôbka guľatoplodá'.
-> existing name differs properly for Dracaena: iNat 'Dracéna' vs provided 'dracéna, sansevieria'.
-> existing name differs properly for Dryopteris carthusiana: iNat 'Papraď Ostnatá' vs provided 'papraď ostníkatá'.
-> existing name differs properly for Dryopteris cristata: iNat 'Papraď Hrebenatá' vs provided 'papraď hrebienkatá'.
-> existing name differs properly for Duvalia caespitosa: iNat 'Duvalia Trstnatá' vs provided 'duvalia trsnatá'.
-> existing name differs properly for Echinochloa crus-galli: iNat 'Ježatka Kuria' vs provided 'ježatka kuria noha'.
-> existing name differs properly for Echinopsis tubiflora: iNat 'Ježovník Ostrorebrový' vs provided 'ježovník rúrkokvetý'.
-> existing name differs properly for Elettariopsis smithiae: iNat 'Amóm Smithovej' vs provided 'kardamómovec Smithovej'.
-> existing name differs properly for Elodea: iNat 'Vodomorec' vs provided 'vodomor'.
-> existing name differs properly for Epilobium adenocaulon: iNat 'Vŕbovka Brvitá' vs provided 'vŕbovka žliazkatochlpatá'.
-> existing name differs properly for Epimedium pinnatum: iNat 'Krpčiarka Kolchidská' vs provided 'krpčiarka perovitá'.
-> existing name differs properly for Epipactis pseudopurpurata: iNat 'Kruštík Modrofialový' vs provided 'kruštík útly'.
-> existing name differs properly for Equisetum hyemale: iNat 'Prasličkovka Zimná' vs provided 'praslička zimná'.
-> existing name differs properly for Equisetum ramosissimum: iNat 'Prasličkovka Konáristá' vs provided 'praslička konáristá'.
-> existing name differs properly for Equisetum telmateia: iNat 'Praslička Obrovská' vs provided 'praslička mohutná'.
-> existing name differs properly for Equisetum variegatum: iNat 'Prasličkovka Pestrá' vs provided 'praslička pestrá'.
