A common name exists for Phyllastrephus leucolepis and differs from the provided common name: iNat 'Afrobyl Jantárový' vs provided 'afrobyl samotársky'.
A common name exists for Phyllastrephus placidus and differs from the provided common name: iNat 'Afrobyl Plavý' vs provided 'afrobyl húštinový'.
A common name exists for Phylloscopus poliocephalus and differs from the provided common name: iNat 'Kolibiarik Numforský' vs provided 'kolibiarik ostrovný'.
A common name exists for Picumnus fulvescens and differs from the provided common name: iNat 'Ďatlíček Okrový' vs provided 'ďatlíček hnedkavý'.
A common name exists for Picumnus nigropunctatus and differs from the provided common name: iNat 'Ďatlíček Jarabý' vs provided 'ďatlíček bodkovaný'.
A common name exists for Pionus seniloides and differs from the provided common name: iNat 'Amazoňan Hôrny' vs provided 'amazoňan sivohlavý'.
A common name exists for Poliocrania maculifer and differs from the provided common name: iNat 'Mravcovka Pláštiková' vs provided 'mravcovka krôpkavokrídla'.
A common name exists for Prinia melanops and differs from the provided common name: iNat 'Prinia Jarabá' vs provided 'prinia čiernolíca'.
A common name exists for Prunella collaris and differs from the provided common name: iNat 'Vrchárka Červenkastá' vs provided 'vrchárka červenkavá'.
A common name exists for Psittaculirostris and differs from the provided common name: iNat 'Figojed' vs provided 'palori'.
A common name exists for Psittacus erithacus and differs from the provided common name: iNat 'Papagáj Sivý' vs provided 'papagáj sivý (žako)'.
A common name exists for Psophodes leucogaster and differs from the provided common name: iNat 'Plieskač Čiernohrdlý' vs provided 'plieskač eukalyptový'.
A common name exists for Pyrgilauda and differs from the provided common name: iNat 'Snehárka' vs provided 'psiarka'.
A common name exists for Pyrocephalus obscurus and differs from the provided common name: iNat 'Pamuchár Tmavochrbtý' vs provided 'pamuchár rumelkový'.
A common name exists for Pyrrhura peruviana and differs from the provided common name: iNat 'Klinochvost Čiapočkatý' vs provided 'klinochvost vlnkavoprsý'.
A common name exists for Quiscalus mexicanus and differs from the provided common name: iNat 'Vlhovec Pobrežný' vs provided 'vlhovec člnkochvostý'.
A common name exists for Ramphastos cuvieri and differs from the provided common name: iNat 'Tukan Bieloprsý' vs provided 'tukan pôvabný'.
A common name exists for Regulus teneriffae and differs from the provided common name: iNat 'Králik Zlatohlavý' vs provided 'králik kanársky'.
A common name exists for Rhipidura spilodera and differs from the provided common name: iNat 'Vejárnik Škridličkový' vs provided 'vejárnik vanuatský'.
A common name exists for Rhodopechys alienus and differs from the provided common name: iNat 'Hýľovec Hnedý' vs provided 'hýľovec atlaský'.
A common name exists for Scolopax rusticola and differs from the provided common name: iNat 'Sluka Lesná' vs provided 'sluka hôrna'.
A common name exists for Selenidera langsdorffii and differs from the provided common name: iNat 'Tukaník Divnooký' vs provided 'tukaník zelenozobý'.
A common name exists for Spilopelia suratensis and differs from the provided common name: iNat 'Hrdlička Perlokrká' vs provided 'hrdlička indická'.
A common name exists for Spinus spinus and differs from the provided common name: iNat 'Stehlík Čížavý' vs provided 'stehlík čížik'.
A common name exists for Sporophila ophthalmica and differs from the provided common name: iNat 'Kňažík Vraní' vs provided 'kňažík kolohrivý'.
A common name exists for Stelgidopteryx ridgwayi and differs from the provided common name: iNat 'Lastovička Zúbkokrídla' vs provided 'lastovička yucatánska'.
A common name exists for Struthio and differs from the provided common name: iNat 'Pštrosovité' vs provided 'pštros'.
A common name exists for Tachuris and differs from the provided common name: iNat 'Čelenkár' vs provided 'tanču'.
A common name exists for Tachybaptus tricolor and differs from the provided common name: iNat 'Potápka Malá' vs provided 'potápka trojfarebná'.
